"source","target","type","weight"
128,268,"undirected",1
128,274,"undirected",6
128,275,"undirected",1
128,282,"undirected",1
128,284,"undirected",1
128,286,"undirected",1
128,292,"undirected",5
128,296,"undirected",7
128,340,"undirected",1
128,344,"undirected",1
128,346,"undirected",2
128,362,"undirected",2
128,364,"undirected",1
128,376,"undirected",2
128,379,"undirected",1
128,380,"undirected",2
128,381,"undirected",5
128,385,"undirected",5
128,386,"undirected",1
128,387,"undirected",2
128,388,"undirected",6
128,389,"undirected",1
130,186,"undirected",1
131,132,"undirected",193
131,133,"undirected",2
131,135,"undirected",6
131,141,"undirected",2
131,144,"undirected",1
131,148,"undirected",1
131,149,"undirected",1
131,150,"undirected",1
131,156,"undirected",4
131,158,"undirected",4
131,184,"undirected",3
131,204,"undirected",1
131,208,"undirected",2
131,211,"undirected",8
131,223,"undirected",1
131,229,"undirected",1
131,232,"undirected",1
131,249,"undirected",1
131,252,"undirected",1
131,256,"undirected",3
131,259,"undirected",2
131,268,"undirected",1
131,271,"undirected",1
131,274,"undirected",6
131,275,"undirected",2
131,284,"undirected",1
131,286,"undirected",2
131,288,"undirected",1
131,292,"undirected",1
131,346,"undirected",1
131,380,"undirected",2
131,383,"undirected",1
131,388,"undirected",14
131,391,"undirected",6
132,133,"undirected",1
132,135,"undirected",4
132,184,"undirected",1
132,211,"undirected",1
132,250,"undirected",1
132,274,"undirected",1
132,286,"undirected",3
132,377,"undirected",7
132,379,"undirected",3
132,380,"undirected",4
133,134,"undirected",661
133,135,"undirected",2697
133,139,"undirected",18
133,140,"undirected",32
133,141,"undirected",2
133,142,"undirected",55
133,143,"undirected",25
133,144,"undirected",109
133,145,"undirected",24
133,148,"undirected",32
133,149,"undirected",78
133,150,"undirected",66
133,152,"undirected",7
133,153,"undirected",30
133,154,"undirected",25
133,155,"undirected",49
133,156,"undirected",102
133,157,"undirected",25
133,158,"undirected",180
133,182,"undirected",1
133,185,"undirected",16
133,186,"undirected",2
133,187,"undirected",103
133,188,"undirected",3
133,189,"undirected",54
133,190,"undirected",10
133,191,"undirected",17
133,192,"undirected",7
133,193,"undirected",19
133,194,"undirected",2
133,196,"undirected",1
133,202,"undirected",1
133,208,"undirected",9
133,210,"undirected",4
133,211,"undirected",29
133,212,"undirected",63
133,213,"undirected",1
133,223,"undirected",1
133,226,"undirected",1
133,228,"undirected",1
133,229,"undirected",1
133,232,"undirected",2
133,234,"undirected",2
133,241,"undirected",4
133,271,"undirected",139
133,272,"undirected",10
133,273,"undirected",17
133,274,"undirected",461
133,275,"undirected",1
133,278,"undirected",2
133,279,"undirected",18
133,281,"undirected",1
133,284,"undirected",171
133,285,"undirected",134
133,286,"undirected",1516
133,287,"undirected",163
133,288,"undirected",290
133,289,"undirected",17
133,292,"undirected",123
133,293,"undirected",2
133,296,"undirected",98
133,339,"undirected",16
133,340,"undirected",37
133,341,"undirected",22
133,344,"undirected",16
133,345,"undirected",19
133,346,"undirected",74
133,351,"undirected",1
133,361,"undirected",2
133,362,"undirected",30
133,363,"undirected",65
133,364,"undirected",50
133,365,"undirected",2
133,367,"undirected",6
133,373,"undirected",7
133,374,"undirected",8
133,375,"undirected",19
133,376,"undirected",15
133,377,"undirected",239
133,378,"undirected",42
133,379,"undirected",294
133,380,"undirected",207
133,381,"undirected",52
133,382,"undirected",3
133,383,"undirected",32
133,384,"undirected",61
133,385,"undirected",128
133,386,"undirected",147
133,387,"undirected",156
133,388,"undirected",248
133,389,"undirected",105
133,390,"undirected",80
133,391,"undirected",73
133,393,"undirected",106
134,135,"undirected",750
134,139,"undirected",3
134,140,"undirected",10
134,141,"undirected",1
134,142,"undirected",13
134,143,"undirected",15
134,144,"undirected",42
134,145,"undirected",13
134,148,"undirected",9
134,149,"undirected",44
134,150,"undirected",9
134,152,"undirected",9
134,153,"undirected",5
134,154,"undirected",1
134,155,"undirected",6
134,156,"undirected",32
134,157,"undirected",10
134,158,"undirected",102
134,185,"undirected",3
134,187,"undirected",4
134,189,"undirected",4
134,190,"undirected",1
134,192,"undirected",1
134,193,"undirected",1
134,198,"undirected",2
134,200,"undirected",1
134,202,"undirected",1
134,204,"undirected",1
134,206,"undirected",4
134,208,"undirected",42
134,209,"undirected",6
134,210,"undirected",63
134,211,"undirected",210
134,212,"undirected",130
134,213,"undirected",4
134,214,"undirected",2
134,215,"undirected",5
134,216,"undirected",3
134,223,"undirected",1
134,224,"undirected",12
134,226,"undirected",19
134,228,"undirected",6
134,229,"undirected",6
134,232,"undirected",13
134,235,"undirected",12
134,237,"undirected",1
134,238,"undirected",2
134,239,"undirected",5
134,241,"undirected",3
134,242,"undirected",4
134,254,"undirected",1
134,271,"undirected",65
134,272,"undirected",5
134,273,"undirected",3
134,274,"undirected",58
134,275,"undirected",2
134,279,"undirected",4
134,284,"undirected",11
134,285,"undirected",35
134,286,"undirected",210
134,287,"undirected",29
134,288,"undirected",109
134,289,"undirected",8
134,292,"undirected",12
134,293,"undirected",1
134,296,"undirected",40
134,300,"undirected",36
134,302,"undirected",1
134,315,"undirected",2
134,319,"undirected",2
134,320,"undirected",12
134,322,"undirected",53
134,339,"undirected",6
134,340,"undirected",44
134,341,"undirected",10
134,344,"undirected",7
134,345,"undirected",5
134,346,"undirected",24
134,353,"undirected",2
134,357,"undirected",1
134,361,"undirected",4
134,362,"undirected",17
134,363,"undirected",15
134,364,"undirected",24
134,365,"undirected",3
134,366,"undirected",48
134,368,"undirected",3
134,374,"undirected",4
134,375,"undirected",10
134,376,"undirected",15
134,377,"undirected",27
134,378,"undirected",13
134,379,"undirected",114
134,380,"undirected",67
134,381,"undirected",118
134,382,"undirected",2
134,383,"undirected",47
134,384,"undirected",36
134,385,"undirected",133
134,386,"undirected",54
134,387,"undirected",43
134,388,"undirected",92
134,389,"undirected",47
134,390,"undirected",10
134,391,"undirected",12
134,393,"undirected",25
135,139,"undirected",32
135,140,"undirected",52
135,141,"undirected",7
135,142,"undirected",82
135,143,"undirected",148
135,144,"undirected",254
135,145,"undirected",80
135,148,"undirected",60
135,149,"undirected",217
135,150,"undirected",195
135,152,"undirected",27
135,153,"undirected",30
135,154,"undirected",30
135,155,"undirected",24
135,156,"undirected",92
135,157,"undirected",20
135,158,"undirected",142
135,161,"undirected",7
135,174,"undirected",2
135,179,"undirected",1
135,181,"undirected",2
135,184,"undirected",5
135,185,"undirected",85
135,186,"undirected",19
135,187,"undirected",330
135,188,"undirected",6
135,189,"undirected",97
135,190,"undirected",18
135,191,"undirected",13
135,192,"undirected",9
135,193,"undirected",13
135,194,"undirected",40
135,200,"undirected",1
135,203,"undirected",1
135,205,"undirected",1
135,208,"undirected",36
135,209,"undirected",4
135,210,"undirected",26
135,211,"undirected",51
135,212,"undirected",220
135,213,"undirected",3
135,223,"undirected",7
135,226,"undirected",1
135,229,"undirected",1
135,232,"undirected",8
135,238,"undirected",1
135,239,"undirected",7
135,241,"undirected",10
135,243,"undirected",6
135,271,"undirected",234
135,272,"undirected",19
135,273,"undirected",43
135,274,"undirected",560
135,275,"undirected",14
135,278,"undirected",5
135,279,"undirected",48
135,280,"undirected",2
135,281,"undirected",7
135,284,"undirected",167
135,285,"undirected",187
135,286,"undirected",1496
135,287,"undirected",256
135,288,"undirected",1002
135,289,"undirected",44
135,290,"undirected",5
135,292,"undirected",185
135,293,"undirected",4
135,296,"undirected",78
135,301,"undirected",1
135,302,"undirected",5
135,322,"undirected",1
135,339,"undirected",78
135,340,"undirected",147
135,341,"undirected",114
135,342,"undirected",2
135,343,"undirected",3
135,344,"undirected",58
135,345,"undirected",48
135,346,"undirected",105
135,349,"undirected",1
135,350,"undirected",3
135,351,"undirected",2
135,359,"undirected",9
135,361,"undirected",50
135,362,"undirected",100
135,363,"undirected",260
135,364,"undirected",519
135,365,"undirected",8
135,366,"undirected",3
135,367,"undirected",2
135,368,"undirected",17
135,372,"undirected",3
135,373,"undirected",7
135,374,"undirected",31
135,375,"undirected",153
135,376,"undirected",67
135,377,"undirected",192
135,378,"undirected",89
135,379,"undirected",95
135,380,"undirected",450
135,381,"undirected",73
135,382,"undirected",14
135,383,"undirected",70
135,384,"undirected",305
135,385,"undirected",477
135,386,"undirected",320
135,387,"undirected",365
135,388,"undirected",243
135,389,"undirected",293
135,390,"undirected",60
135,391,"undirected",77
135,393,"undirected",245
137,140,"undirected",2
137,143,"undirected",2
137,148,"undirected",1
137,149,"undirected",2
137,150,"undirected",3
137,154,"undirected",3
137,156,"undirected",3
137,157,"undirected",1
137,158,"undirected",1
137,174,"undirected",1
137,183,"undirected",1
137,279,"undirected",1
138,140,"undirected",1
138,149,"undirected",1
138,156,"undirected",1
138,158,"undirected",3
139,140,"undirected",2155
139,141,"undirected",1061
139,142,"undirected",2295
139,143,"undirected",2545
139,144,"undirected",2475
139,145,"undirected",466
139,148,"undirected",502
139,149,"undirected",2125
139,150,"undirected",1464
139,151,"undirected",1
139,152,"undirected",120
139,153,"undirected",192
139,154,"undirected",377
139,155,"undirected",1065
139,156,"undirected",2102
139,157,"undirected",1191
139,158,"undirected",2843
139,175,"undirected",2
139,177,"undirected",1
139,179,"undirected",13
139,181,"undirected",2
139,182,"undirected",1
139,184,"undirected",8
139,185,"undirected",82
139,186,"undirected",27
139,187,"undirected",1
139,188,"undirected",2
139,189,"undirected",5
139,191,"undirected",19
139,192,"undirected",9
139,193,"undirected",2
139,194,"undirected",1
139,198,"undirected",2
139,204,"undirected",1
139,208,"undirected",4
139,210,"undirected",6
139,211,"undirected",42
139,212,"undirected",11
139,223,"undirected",2
139,224,"undirected",2
139,229,"undirected",2
139,235,"undirected",1
139,250,"undirected",1
139,252,"undirected",1
139,253,"undirected",1
139,254,"undirected",1
139,255,"undirected",1
139,257,"undirected",2
139,261,"undirected",1
139,271,"undirected",276
139,272,"undirected",22
139,273,"undirected",98
139,274,"undirected",842
139,275,"undirected",6
139,278,"undirected",6
139,279,"undirected",18
139,280,"undirected",2
139,281,"undirected",1
139,283,"undirected",2
139,284,"undirected",279
139,285,"undirected",207
139,286,"undirected",1850
139,287,"undirected",194
139,288,"undirected",198
139,289,"undirected",30
139,290,"undirected",3
139,291,"undirected",1
139,292,"undirected",139
139,293,"undirected",1
139,296,"undirected",85
139,300,"undirected",2
139,302,"undirected",1
139,304,"undirected",1
139,308,"undirected",2
139,339,"undirected",5
139,340,"undirected",50
139,341,"undirected",11
139,344,"undirected",3
139,345,"undirected",1
139,346,"undirected",25
139,350,"undirected",1
139,351,"undirected",2
139,359,"undirected",2
139,361,"undirected",10
139,362,"undirected",256
139,363,"undirected",1
139,364,"undirected",72
139,372,"undirected",1
139,374,"undirected",20
139,375,"undirected",26
139,376,"undirected",11
139,377,"undirected",71
139,378,"undirected",59
139,379,"undirected",366
139,380,"undirected",80
139,381,"undirected",43
139,382,"undirected",11
139,383,"undirected",203
139,384,"undirected",235
139,385,"undirected",423
139,386,"undirected",537
139,387,"undirected",363
139,388,"undirected",766
139,389,"undirected",434
139,390,"undirected",95
139,391,"undirected",131
139,393,"undirected",209
140,141,"undirected",1084
140,142,"undirected",2954
140,143,"undirected",1950
140,144,"undirected",2129
140,145,"undirected",665
140,148,"undirected",777
140,149,"undirected",1531
140,150,"undirected",1670
140,152,"undirected",121
140,153,"undirected",204
140,154,"undirected",645
140,155,"undirected",2085
140,156,"undirected",2883
140,157,"undirected",1439
140,158,"undirected",3857
140,174,"undirected",1
140,175,"undirected",1
140,179,"undirected",5
140,182,"undirected",2
140,184,"undirected",8
140,185,"undirected",106
140,186,"undirected",37
140,187,"undirected",27
140,188,"undirected",14
140,189,"undirected",15
140,191,"undirected",27
140,192,"undirected",14
140,195,"undirected",1
140,198,"undirected",1
140,203,"undirected",1
140,206,"undirected",6
140,208,"undirected",43
140,209,"undirected",2
140,210,"undirected",15
140,211,"undirected",79
140,212,"undirected",28
140,213,"undirected",3
140,214,"undirected",1
140,215,"undirected",6
140,223,"undirected",1
140,224,"undirected",6
140,225,"undirected",2
140,226,"undirected",1
140,229,"undirected",7
140,230,"undirected",2
140,231,"undirected",16
140,232,"undirected",15
140,233,"undirected",1
140,235,"undirected",5
140,252,"undirected",1
140,253,"undirected",5
140,271,"undirected",302
140,272,"undirected",21
140,273,"undirected",143
140,274,"undirected",1187
140,275,"undirected",13
140,277,"undirected",3
140,278,"undirected",5
140,279,"undirected",21
140,281,"undirected",2
140,282,"undirected",1
140,283,"undirected",3
140,284,"undirected",360
140,285,"undirected",472
140,286,"undirected",2814
140,287,"undirected",176
140,288,"undirected",177
140,289,"undirected",60
140,292,"undirected",321
140,293,"undirected",2
140,296,"undirected",178
140,302,"undirected",4
140,308,"undirected",6
140,319,"undirected",1
140,320,"undirected",1
140,321,"undirected",2
140,339,"undirected",7
140,340,"undirected",100
140,341,"undirected",8
140,343,"undirected",2
140,344,"undirected",6
140,345,"undirected",3
140,346,"undirected",30
140,350,"undirected",4
140,351,"undirected",1
140,359,"undirected",2
140,361,"undirected",4
140,362,"undirected",330
140,363,"undirected",7
140,364,"undirected",83
140,366,"undirected",4
140,372,"undirected",1
140,374,"undirected",31
140,375,"undirected",42
140,376,"undirected",15
140,377,"undirected",56
140,378,"undirected",67
140,379,"undirected",360
140,380,"undirected",91
140,381,"undirected",65
140,382,"undirected",14
140,383,"undirected",249
140,384,"undirected",242
140,385,"undirected",804
140,386,"undirected",564
140,387,"undirected",369
140,388,"undirected",1128
140,389,"undirected",379
140,390,"undirected",60
140,391,"undirected",194
140,393,"undirected",277
141,142,"undirected",1419
141,143,"undirected",937
141,144,"undirected",1151
141,145,"undirected",354
141,148,"undirected",391
141,149,"undirected",856
141,150,"undirected",774
141,152,"undirected",50
141,153,"undirected",108
141,154,"undirected",468
141,155,"undirected",848
141,156,"undirected",2353
141,157,"undirected",901
141,158,"undirected",2167
141,179,"undirected",4
141,181,"undirected",2
141,184,"undirected",1
141,185,"undirected",34
141,186,"undirected",4
141,189,"undirected",1
141,191,"undirected",11
141,192,"undirected",7
141,193,"undirected",2
141,208,"undirected",4
141,211,"undirected",10
141,212,"undirected",2
141,232,"undirected",4
141,250,"undirected",1
141,251,"undirected",1
141,254,"undirected",2
141,271,"undirected",115
141,272,"undirected",16
141,273,"undirected",68
141,274,"undirected",727
141,275,"undirected",22
141,277,"undirected",1
141,278,"undirected",2
141,279,"undirected",1
141,281,"undirected",1
141,282,"undirected",1
141,283,"undirected",1
141,284,"undirected",654
141,285,"undirected",133
141,286,"undirected",1367
141,287,"undirected",80
141,288,"undirected",147
141,289,"undirected",33
141,290,"undirected",3
141,292,"undirected",123
141,293,"undirected",1
141,296,"undirected",39
141,300,"undirected",3
141,308,"undirected",8
141,340,"undirected",40
141,341,"undirected",3
141,344,"undirected",4
141,346,"undirected",4
141,351,"undirected",1
141,361,"undirected",3
141,362,"undirected",108
141,364,"undirected",41
141,374,"undirected",17
141,375,"undirected",14
141,376,"undirected",8
141,377,"undirected",19
141,378,"undirected",30
141,379,"undirected",232
141,380,"undirected",45
141,381,"undirected",10
141,382,"undirected",3
141,383,"undirected",61
141,384,"undirected",102
141,385,"undirected",162
141,386,"undirected",204
141,387,"undirected",145
141,388,"undirected",473
141,389,"undirected",127
141,390,"undirected",18
141,391,"undirected",95
141,393,"undirected",118
142,143,"undirected",3172
142,144,"undirected",3378
142,145,"undirected",1522
142,148,"undirected",1064
142,149,"undirected",3540
142,150,"undirected",3616
142,152,"undirected",318
142,153,"undirected",617
142,154,"undirected",1707
142,155,"undirected",2402
142,156,"undirected",6808
142,157,"undirected",2603
142,158,"undirected",4862
142,175,"undirected",3
142,179,"undirected",9
142,182,"undirected",2
142,184,"undirected",4
142,185,"undirected",218
142,186,"undirected",80
142,187,"undirected",4
142,188,"undirected",8
142,189,"undirected",26
142,190,"undirected",2
142,191,"undirected",55
142,192,"undirected",40
142,193,"undirected",5
142,194,"undirected",3
142,200,"undirected",1
142,206,"undirected",1
142,208,"undirected",2
142,210,"undirected",1
142,211,"undirected",25
142,215,"undirected",1
142,223,"undirected",9
142,232,"undirected",1
142,241,"undirected",4
142,250,"undirected",1
142,253,"undirected",3
142,255,"undirected",1
142,261,"undirected",1
142,271,"undirected",531
142,272,"undirected",90
142,273,"undirected",177
142,274,"undirected",2434
142,275,"undirected",44
142,276,"undirected",2
142,277,"undirected",1
142,278,"undirected",26
142,279,"undirected",15
142,281,"undirected",1
142,282,"undirected",14
142,283,"undirected",11
142,284,"undirected",283
142,285,"undirected",450
142,286,"undirected",3874
142,287,"undirected",225
142,288,"undirected",201
142,289,"undirected",48
142,290,"undirected",4
142,292,"undirected",353
142,293,"undirected",8
142,296,"undirected",222
142,308,"undirected",18
142,319,"undirected",1
142,339,"undirected",15
142,340,"undirected",158
142,341,"undirected",4
142,343,"undirected",1
142,344,"undirected",13
142,345,"undirected",6
142,346,"undirected",47
142,350,"undirected",6
142,351,"undirected",8
142,359,"undirected",41
142,361,"undirected",37
142,362,"undirected",721
142,363,"undirected",15
142,364,"undirected",177
142,366,"undirected",1
142,368,"undirected",3
142,372,"undirected",3
142,373,"undirected",4
142,374,"undirected",80
142,375,"undirected",92
142,376,"undirected",61
142,377,"undirected",225
142,378,"undirected",291
142,379,"undirected",1303
142,380,"undirected",165
142,381,"undirected",108
142,382,"undirected",36
142,383,"undirected",636
142,384,"undirected",365
142,385,"undirected",1253
142,386,"undirected",1264
142,387,"undirected",1028
142,388,"undirected",2192
142,389,"undirected",400
142,390,"undirected",357
142,391,"undirected",540
142,393,"undirected",734
143,144,"undirected",14499
143,145,"undirected",5136
143,147,"undirected",5
143,148,"undirected",1573
143,149,"undirected",5294
143,150,"undirected",2753
143,151,"undirected",2
143,152,"undirected",189
143,153,"undirected",565
143,154,"undirected",1310
143,155,"undirected",2951
143,156,"undirected",6656
143,157,"undirected",3840
143,158,"undirected",4804
143,174,"undirected",1
143,175,"undirected",2
143,179,"undirected",16
143,181,"undirected",7
143,182,"undirected",4
143,184,"undirected",55
143,185,"undirected",306
143,186,"undirected",135
143,187,"undirected",25
143,188,"undirected",33
143,189,"undirected",59
143,190,"undirected",3
143,191,"undirected",257
143,192,"undirected",33
143,193,"undirected",18
143,194,"undirected",13
143,195,"undirected",2
143,196,"undirected",1
143,206,"undirected",4
143,208,"undirected",4
143,211,"undirected",71
143,212,"undirected",4
143,213,"undirected",1
143,214,"undirected",2
143,223,"undirected",21
143,226,"undirected",3
143,232,"undirected",2
143,237,"undirected",3
143,238,"undirected",2
143,250,"undirected",1
143,251,"undirected",1
143,252,"undirected",2
143,253,"undirected",3
143,254,"undirected",1
143,255,"undirected",2
143,265,"undirected",1
143,271,"undirected",492
143,272,"undirected",167
143,273,"undirected",120
143,274,"undirected",1480
143,275,"undirected",40
143,277,"undirected",1
143,278,"undirected",7
143,279,"undirected",51
143,280,"undirected",4
143,281,"undirected",22
143,282,"undirected",2
143,283,"undirected",26
143,284,"undirected",262
143,285,"undirected",563
143,286,"undirected",2158
143,287,"undirected",76
143,288,"undirected",315
143,289,"undirected",38
143,290,"undirected",1
143,292,"undirected",210
143,293,"undirected",14
143,294,"undirected",1
143,295,"undirected",1
143,296,"undirected",107
143,300,"undirected",1
143,302,"undirected",2
143,308,"undirected",31
143,314,"undirected",1
143,319,"undirected",4
143,320,"undirected",1
143,339,"undirected",216
143,340,"undirected",506
143,341,"undirected",183
143,342,"undirected",16
143,343,"undirected",4
143,344,"undirected",103
143,345,"undirected",34
143,346,"undirected",119
143,349,"undirected",9
143,350,"undirected",29
143,351,"undirected",26
143,359,"undirected",263
143,361,"undirected",105
143,362,"undirected",2180
143,363,"undirected",61
143,364,"undirected",492
143,366,"undirected",9
143,368,"undirected",12
143,369,"undirected",1
143,372,"undirected",10
143,373,"undirected",3
143,374,"undirected",151
143,375,"undirected",209
143,376,"undirected",72
143,377,"undirected",182
143,378,"undirected",404
143,379,"undirected",759
143,380,"undirected",225
143,381,"undirected",383
143,382,"undirected",58
143,383,"undirected",1368
143,384,"undirected",658
143,385,"undirected",2005
143,386,"undirected",916
143,387,"undirected",541
143,388,"undirected",1108
143,389,"undirected",492
143,390,"undirected",599
143,391,"undirected",531
143,393,"undirected",648
144,145,"undirected",2056
144,146,"undirected",6
144,148,"undirected",478
144,149,"undirected",2581
144,150,"undirected",1680
144,152,"undirected",257
144,153,"undirected",309
144,154,"undirected",1651
144,155,"undirected",2328
144,156,"undirected",5466
144,157,"undirected",2797
144,158,"undirected",5804
144,175,"undirected",3
144,179,"undirected",8
144,181,"undirected",1
144,184,"undirected",6
144,185,"undirected",201
144,186,"undirected",41
144,187,"undirected",11
144,188,"undirected",2
144,189,"undirected",16
144,190,"undirected",23
144,191,"undirected",73
144,192,"undirected",16
144,193,"undirected",1
144,194,"undirected",1
144,198,"undirected",1
144,200,"undirected",7
144,201,"undirected",1
144,203,"undirected",28
144,204,"undirected",21
144,206,"undirected",6
144,208,"undirected",7
144,209,"undirected",8
144,210,"undirected",2
144,211,"undirected",131
144,212,"undirected",33
144,215,"undirected",23
144,223,"undirected",95
144,226,"undirected",6
144,227,"undirected",3
144,229,"undirected",6
144,231,"undirected",12
144,232,"undirected",17
144,233,"undirected",2
144,234,"undirected",1
144,235,"undirected",11
144,236,"undirected",16
144,237,"undirected",16
144,238,"undirected",44
144,239,"undirected",25
144,241,"undirected",1
144,250,"undirected",1
144,253,"undirected",6
144,263,"undirected",1
144,271,"undirected",218
144,272,"undirected",68
144,273,"undirected",198
144,274,"undirected",1805
144,275,"undirected",60
144,278,"undirected",165
144,279,"undirected",58
144,281,"undirected",2
144,282,"undirected",4
144,283,"undirected",10
144,284,"undirected",122
144,285,"undirected",254
144,286,"undirected",1592
144,287,"undirected",35
144,288,"undirected",317
144,289,"undirected",55
144,290,"undirected",1
144,292,"undirected",318
144,293,"undirected",15
144,295,"undirected",2
144,296,"undirected",287
144,300,"undirected",1
144,302,"undirected",32
144,304,"undirected",1
144,308,"undirected",20
144,320,"undirected",1
144,339,"undirected",66
144,340,"undirected",216
144,341,"undirected",41
144,342,"undirected",1
144,343,"undirected",1
144,344,"undirected",54
144,345,"undirected",34
144,346,"undirected",77
144,350,"undirected",4
144,351,"undirected",14
144,359,"undirected",82
144,361,"undirected",30
144,362,"undirected",666
144,363,"undirected",10
144,364,"undirected",96
144,368,"undirected",1
144,369,"undirected",8
144,372,"undirected",107
144,373,"undirected",8
144,374,"undirected",528
144,375,"undirected",267
144,376,"undirected",581
144,377,"undirected",249
144,378,"undirected",407
144,379,"undirected",792
144,380,"undirected",336
144,381,"undirected",1443
144,382,"undirected",62
144,383,"undirected",1760
144,384,"undirected",566
144,385,"undirected",2197
144,386,"undirected",1004
144,387,"undirected",881
144,388,"undirected",1684
144,389,"undirected",743
144,390,"undirected",586
144,391,"undirected",780
144,393,"undirected",633
145,147,"undirected",2
145,148,"undirected",409
145,149,"undirected",2913
145,150,"undirected",958
145,151,"undirected",1
145,152,"undirected",74
145,153,"undirected",158
145,154,"undirected",563
145,155,"undirected",1169
145,156,"undirected",3027
145,157,"undirected",1143
145,158,"undirected",1420
145,161,"undirected",3
145,175,"undirected",1
145,176,"undirected",1
145,179,"undirected",17
145,181,"undirected",3
145,184,"undirected",24
145,185,"undirected",66
145,186,"undirected",16
145,187,"undirected",38
145,188,"undirected",3
145,189,"undirected",36
145,190,"undirected",1
145,191,"undirected",69
145,192,"undirected",26
145,193,"undirected",4
145,194,"undirected",9
145,200,"undirected",2
145,208,"undirected",5
145,211,"undirected",21
145,212,"undirected",1
145,223,"undirected",1
145,225,"undirected",1
145,226,"undirected",1
145,238,"undirected",1
145,251,"undirected",2
145,253,"undirected",1
145,271,"undirected",132
145,272,"undirected",50
145,273,"undirected",17
145,274,"undirected",672
145,275,"undirected",10
145,277,"undirected",10
145,278,"undirected",33
145,279,"undirected",32
145,281,"undirected",11
145,282,"undirected",5
145,284,"undirected",90
145,285,"undirected",316
145,286,"undirected",652
145,287,"undirected",28
145,288,"undirected",160
145,289,"undirected",42
145,292,"undirected",144
145,293,"undirected",2
145,296,"undirected",62
145,300,"undirected",2
145,302,"undirected",5
145,304,"undirected",1
145,308,"undirected",10
145,319,"undirected",9
145,321,"undirected",3
145,339,"undirected",54
145,340,"undirected",93
145,341,"undirected",19
145,343,"undirected",2
145,344,"undirected",17
145,345,"undirected",2
145,346,"undirected",36
145,350,"undirected",4
145,351,"undirected",10
145,359,"undirected",38
145,361,"undirected",22
145,362,"undirected",301
145,363,"undirected",1
145,364,"undirected",11
145,368,"undirected",2
145,372,"undirected",5
145,373,"undirected",2
145,374,"undirected",26
145,375,"undirected",97
145,376,"undirected",30
145,377,"undirected",59
145,378,"undirected",210
145,379,"undirected",470
145,380,"undirected",215
145,381,"undirected",275
145,382,"undirected",40
145,383,"undirected",952
145,384,"undirected",491
145,385,"undirected",1969
145,386,"undirected",448
145,387,"undirected",349
145,388,"undirected",902
145,389,"undirected",444
145,390,"undirected",320
145,391,"undirected",226
145,393,"undirected",454
146,157,"undirected",2
146,158,"undirected",1
146,185,"undirected",1
147,148,"undirected",3
147,150,"undirected",1
147,154,"undirected",1
147,155,"undirected",1
147,157,"undirected",1
147,389,"undirected",1
147,390,"undirected",1
148,149,"undirected",2277
148,150,"undirected",3089
148,152,"undirected",101
148,153,"undirected",339
148,154,"undirected",520
148,155,"undirected",741
148,156,"undirected",2300
148,157,"undirected",701
148,158,"undirected",1522
148,173,"undirected",3
148,174,"undirected",6
148,175,"undirected",5
148,176,"undirected",3
148,179,"undirected",26
148,181,"undirected",6
148,182,"undirected",12
148,184,"undirected",51
148,185,"undirected",303
148,186,"undirected",169
148,187,"undirected",6
148,188,"undirected",19
148,189,"undirected",28
148,190,"undirected",3
148,191,"undirected",120
148,192,"undirected",33
148,193,"undirected",5
148,194,"undirected",5
148,195,"undirected",1
148,206,"undirected",1
148,208,"undirected",4
148,211,"undirected",32
148,212,"undirected",3
148,223,"undirected",5
148,225,"undirected",1
148,231,"undirected",1
148,232,"undirected",3
148,234,"undirected",3
148,238,"undirected",1
148,239,"undirected",2
148,250,"undirected",5
148,251,"undirected",3
148,252,"undirected",3
148,253,"undirected",5
148,254,"undirected",6
148,255,"undirected",4
148,268,"undirected",1
148,271,"undirected",346
148,272,"undirected",50
148,273,"undirected",74
148,274,"undirected",972
148,275,"undirected",26
148,277,"undirected",6
148,278,"undirected",15
148,279,"undirected",7
148,280,"undirected",5
148,281,"undirected",3
148,282,"undirected",4
148,283,"undirected",9
148,284,"undirected",544
148,285,"undirected",765
148,286,"undirected",1469
148,287,"undirected",94
148,288,"undirected",321
148,289,"undirected",17
148,290,"undirected",2
148,292,"undirected",103
148,293,"undirected",7
148,294,"undirected",1
148,296,"undirected",64
148,303,"undirected",1
148,308,"undirected",5
148,331,"undirected",1
148,339,"undirected",6
148,340,"undirected",23
148,343,"undirected",1
148,344,"undirected",8
148,345,"undirected",3
148,346,"undirected",12
148,351,"undirected",1
148,361,"undirected",1
148,362,"undirected",66
148,363,"undirected",4
148,364,"undirected",25
148,368,"undirected",1
148,372,"undirected",2
148,373,"undirected",1
148,374,"undirected",68
148,375,"undirected",44
148,376,"undirected",22
148,377,"undirected",111
148,378,"undirected",106
148,379,"undirected",349
148,380,"undirected",53
148,381,"undirected",33
148,382,"undirected",11
148,383,"undirected",384
148,384,"undirected",239
148,385,"undirected",340
148,386,"undirected",524
148,387,"undirected",246
148,388,"undirected",859
148,389,"undirected",264
148,390,"undirected",170
148,391,"undirected",197
148,393,"undirected",323
149,150,"undirected",11354
149,151,"undirected",4
149,152,"undirected",762
149,153,"undirected",1852
149,154,"undirected",2974
149,155,"undirected",4391
149,156,"undirected",10775
149,157,"undirected",4158
149,158,"undirected",6212
149,173,"undirected",13
149,174,"undirected",5
149,175,"undirected",19
149,176,"undirected",1
149,178,"undirected",1
149,179,"undirected",15
